term_str,n,p,stop,n_pos,max_pos,max_pos_group,dfidf
isa,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
ika,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
statues,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
iithe,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
reef,8,2.0878357729259374e-06,0,1,NN,NN,13.184914074536161
reservoirs,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
statue,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
resettle,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
docket,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
xxxviii,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
arraigo,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
encroaches,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
theravada,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
plates,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
doctrinal,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
bribes,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
onward,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
bright,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
sixtieth,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
ministrys,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
therapy,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
divisive,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
welcome,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
affair,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
deliverance,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
virgin,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
enunciation,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
partition,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
discover,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
recurrence,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
enumerates,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
temple,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
heroines,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
conceals,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
temper,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
conceive,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
enunciates,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
breaching,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
herhis,54,1.4092891467250078e-05,0,1,NN,NN,13.184914074536161
revisional,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
sinai,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
respondents,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
concentrates,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
revisionary,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
baja,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
baitulmal,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
concertation,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
concessionaire,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
hereinabove,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
please,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
telex,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
hereditaments,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
quechua,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
rector,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
simplify,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
observer,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
reversionary,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
temps,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
computers,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
italy,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
composers,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
composes,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
lithography,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
lithuania,169,4.410553070306043e-05,0,1,NN,NN,13.184914074536161
naturalizations,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
dishonour,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
comprehend,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
dishonor,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
disfigurement,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
africans,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
partisanship,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
disengagement,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
entrances,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
stoppage,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
pleas,5,1.304897358078711e-06,0,1,NNS,NN,13.184914074536161
revaluation,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
entre,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
tendencies,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
yacimientos,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
compte,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
stops,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
comptrollers,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
discriminates,7,1.8268563013101953e-06,0,1,NNS,NN,13.184914074536161
hidden,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
privative,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
stormont,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
revitalization,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
peshawar,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
henry,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
ivi,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
nassau,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
pleases,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
prise,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
lo,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
latifundia,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
oust,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
pronunciation,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
abbot,20,5.219589432314844e-06,0,1,NN,NN,13.184914074536161
betterment,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
rhine,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
brands,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
adil,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
andean,6,1.5658768296944531e-06,0,1,NN,NN,13.184914074536161
recruiting,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
assignees,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
brand,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
misprision,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
lobbying,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
ribbons,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
disaffiliation,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
prioritization,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
disaffection,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
stream,8,2.0878357729259374e-06,0,1,NN,NN,13.184914074536161
las,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
queensland,9,2.3488152445416798e-06,0,1,NN,NN,13.184914074536161
confident,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
proofs,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
latifundio,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
ousts,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
conciliator,11,2.870774187773164e-06,0,1,NN,NN,13.184914074536161
heating,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
betrothal,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
mislead,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
revives,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
watersheds,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
epic,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
revocations,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
ancestor,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
helmet,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
hellenic,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
concordant,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
discernment,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
revolt,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
misleads,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
disburse,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
bahr,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
simon,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
strangers,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
disavow,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
hegemony,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
rectificatives,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
meaningful,13,3.3927331310046482e-06,0,1,NN,NN,13.184914074536161
iva,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
hecho,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
hebrides,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
silk,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
conditioning,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
condonation,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
entidades,10,2.609794716157422e-06,0,1,NNS,NN,13.184914074536161
entidad,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
dismemberment,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
hostels,15,3.914692074236132e-06,0,1,NNS,NN,13.184914074536161
restitute,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
hostage,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
petite,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
hospitality,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
terre,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
partage,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
steer,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
publics,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
restrains,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
banaban,10,2.609794716157422e-06,0,1,NN,NN,13.184914074536161
terrain,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
ya,35,9.134281506550976e-06,0,1,NN,NN,13.184914074536161
liquidations,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
upholder,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
horizons,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
liquidator,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
dissentient,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
ternas,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
terna,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
universe,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
hood,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
web,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
ç,7,1.8268563013101953e-06,0,1,NN,NN,13.184914074536161
tern,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
players,11,2.870774187773164e-06,0,1,NNS,NN,13.184914074536161
probabilities,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
agendas,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
onset,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
siswati,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
uppermost,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
distinguishes,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
testimonial,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
redistributive,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
distress,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
negara,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
hudud,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
comisión,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
testate,6,1.5658768296944531e-06,0,1,NN,NN,13.184914074536161
linkages,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
http,8,2.0878357729259374e-06,0,1,NN,NN,13.184914074536161
responsiblity,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
steam,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
ressort,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
turkey,168,4.384455123144469e-05,0,1,NN,NN,13.184914074536161
commandments,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
redistribute,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
hovercraft,12,3.1317536593889062e-06,0,1,NN,NN,13.184914074536161
commemorate,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
housework,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
commemoration,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
commemorations,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
commemorative,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
bancos,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
commendation,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
banco,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
restaurant,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
airwaves,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
bancadas,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
honoraria,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
honorability,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
complexes,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
isthmus,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
compels,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
disposals,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
retaliation,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
compensates,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
hoe,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
ensues,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
reticulation,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
urbanisation,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
ho,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
hivaids,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
tenures,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
urbanization,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
retract,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
complains,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
lit,14,3.6537126026203907e-06,0,1,NN,NN,13.184914074536161
stimulus,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
dispatches,5,1.304897358078711e-06,0,1,NNS,NN,13.184914074536161
disparage,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
adjudicates,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
arid,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
italians,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
complementation,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
misconducts,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
oneness,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
completeness,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
partir,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
enthronement,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
holden,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
turkmen,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
disseminates,8,2.0878357729259374e-06,0,1,NNS,NN,13.184914074536161
hole,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
uprightness,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
honneur,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
uprisings,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
dissatisfaction,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
commutations,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
ups,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
participations,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
wealthy,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
amusement,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
playgrounds,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
homme,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
homicides,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
sterling,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
particularist,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
sinople,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
sino,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
amusements,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
misapplication,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
homelands,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
stewardship,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
quash,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
retake,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
compare,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
holstein,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
retaken,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
redeem,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
misbehaves,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
commoners,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
slogan,8,2.0878357729259374e-06,0,1,NN,NN,13.184914074536161
liens,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
paddy,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
inorganic,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
lenders,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
inns,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
intimidate,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
beacon,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
spirits,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
photographs,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
ukrainians,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
kingdoms,31,8.090363620088008e-06,0,1,NNS,NN,13.184914074536161
undergraduate,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
inn,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
adoptions,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
pilot,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
casino,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
intimation,18,4.6976304890833596e-06,0,1,NN,NN,13.184914074536161
overland,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
trustworthiness,9,2.3488152445416798e-06,0,1,NN,NN,13.184914074536161
ejercicio,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
pure,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
align,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
castes,51,1.3309953052402851e-05,0,1,NNS,NN,13.184914074536161
nourishment,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
castles,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
castro,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
pilots,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
page,7,1.8268563013101953e-06,0,1,NN,NN,13.184914074536161
pages,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
initio,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
inpatient,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
transcendental,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
benevolence,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
pillage,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
interview,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
insistence,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
pacifist,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
cardinal,51,1.3309953052402851e-05,0,1,NN,NN,13.184914074536161
packages,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
insider,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
inserts,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
packaging,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
reinsert,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
spends,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
overlap,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
insects,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
metal,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
caricom,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
carryout,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
transferor,21,5.480568903930586e-06,0,1,NN,NN,13.184914074536161
inscribe,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
somalia,103,2.6880885576421443e-05,0,1,NNS,NN,13.184914074536161
nr,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
asamblea,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
packets,5,1.304897358078711e-06,0,1,NNS,NN,13.184914074536161
bureaucracy,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
transferability,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
carriages,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
unaware,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
messenger,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
transcript,6,1.5658768296944531e-06,0,1,NN,NN,13.184914074536161
dwellers,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
benefitting,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
traitors,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
spreads,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
bengal,81,2.1139337200875118e-05,0,1,NN,NN,13.184914074536161
accusatory,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
tract,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
meridian,7,1.8268563013101953e-06,0,1,NN,NN,13.184914074536161
bulgaria,28,7.307425205240781e-06,0,1,NN,NN,13.184914074536161
kitts,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
infra,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
solemnity,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
cc,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
trabajador,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
informatics,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
pipeline,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
northernmost,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
mergers,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
ascendancy,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
sponsorships,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
dumb,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
inflicts,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
ascendant,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
spot,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
celebrates,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
celebrations,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
pupil,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
victor,4,1.0439178864629687e-06,0,1,NN,NN,13.184914074536161
relocation,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
invalidates,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
inferences,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
cement,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
ceni,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
caye,17,4.436651017467617e-06,0,1,NN,NN,13.184914074536161
caveats,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
begotten,6,1.5658768296944531e-06,0,1,NN,NN,13.184914074536161
solicits,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
intrastate,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
kindergartens,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
pioneers,3,7.829384148472266e-07,0,1,NNS,NN,13.184914074536161
notoriety,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
truthfulness,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
splitting,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
widowed,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
ini,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
nómina,5,1.304897358078711e-06,0,1,NN,NN,13.184914074536161
trails,4,1.0439178864629687e-06,0,1,NNS,NN,13.184914074536161
phosphate,11,2.870774187773164e-06,0,1,NN,NN,13.184914074536161
inheritors,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
trailers,7,1.8268563013101953e-06,0,1,NNS,NN,13.184914074536161
spoke,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
profiles,2,5.219589432314843e-07,0,1,NNS,NN,13.184914074536161
tragic,3,7.829384148472266e-07,0,1,NN,NN,13.184914074536161
introductory,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
spokesman,6,1.5658768296944531e-06,0,1,NN,NN,13.184914074536161
widen,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
profitability,2,5.219589432314843e-07,0,1,NN,NN,13.184914074536161
